,ACTION,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
43723,1,23568,4583,117961,118413,120370,117905,117906,290919,117908
43724,1,278393,918,117961,118300,118458,118980,187517,118295,118982
43725,1,32270,3770,117961,118343,123144,118890,125128,118398,118892
43726,1,34430,5524,117961,118343,118514,117905,117906,290919,117908
43727,1,40272,15012,118212,118213,123201,117905,240983,290919,117908
43728,1,6690,17835,117961,118225,118403,118451,141500,118453,118454
43729,1,74909,56723,118315,118316,118317,117905,117906,290919,117908
43730,1,73075,79366,117961,118413,120526,118321,117906,290919,118322
43731,1,32270,6220,117961,118327,121645,120690,127922,290919,120692
43732,0,34628,49024,132839,145248,118378,119192,300603,119184,119194
43733,1,189629,6299,117961,117962,118501,118321,118448,290919,118322
43734,0,68726,22361,119402,119403,117878,127389,127390,19721,127391
43735,0,29058,52314,117961,118300,118301,119928,219829,118331,119929
43736,1,92253,7519,91261,118026,118202,118784,124402,290919,118786
43737,1,75901,5101,117961,118300,127849,118826,236735,118424,118828
43738,1,278393,3618,117961,118300,118631,118054,118054,117887,118055
43739,1,35952,6995,117961,117962,118352,118784,117906,290919,118786
43740,1,4675,2641,117961,118386,118404,117905,117906,290919,117908
43741,1,73876,4274,117961,118327,118744,120591,183734,119095,120593
43742,1,39879,3606,118169,118170,118179,117946,166116,292795,117948
43743,1,43368,3281,117961,118225,120041,119093,120324,119095,119096
43744,1,80180,6482,117961,118343,118821,118321,117906,290919,118322
43745,1,23921,3113,117961,118343,119598,119433,127160,118424,119435
43746,0,80982,16970,91261,118026,124942,118451,126309,118453,118454
43747,1,80553,6257,117961,118343,120722,118321,240983,290919,118322
43748,1,27356,7411,117961,118386,118746,118451,126089,118453,118454
43749,1,278393,7560,117961,118300,119195,117905,117906,290919,117908
43750,1,79309,46526,117961,118300,119984,123067,269406,118398,123068
43751,1,3853,3245,117961,118300,121216,119351,138942,3130,119353
43752,1,17308,4729,117961,118300,125821,118054,118443,117887,118055
43753,1,6725,6798,117961,117969,6725,123408,131106,6725,123410
43754,1,25890,1755,117961,117962,119223,125793,146749,118643,125795
43755,1,20364,4638,117961,118343,119987,119172,256190,118467,119174
43756,1,75870,4088,117961,118300,118458,118728,223125,118295,118730
43757,1,19312,19350,118095,118096,117941,117885,117913,117887,117888
43758,0,33590,2202,117916,118011,117920,118568,125937,19721,118570
43759,1,33054,5288,119596,119597,149666,120357,149667,118424,120359
43760,1,45444,1614,117961,118327,118507,129909,185973,118453,129911
43761,1,45337,18686,117961,118386,128823,117905,117906,290919,117908
43762,1,20293,25766,118006,118007,118008,117885,117886,117887,117888
43763,1,79440,51753,121005,121006,117945,117946,125711,292795,117948
43764,1,99482,3868,117961,118386,120096,118784,117906,290919,118786
43765,1,75941,17002,5110,117954,117895,118568,157237,19721,118570
43766,1,38398,7935,117961,118052,120539,118321,117906,290919,118322
43767,1,45300,1467,117961,118343,118833,118834,127160,118424,118836
43768,0,44812,44038,117902,117903,118910,120952,130134,118453,120954
43769,1,37260,10472,117876,117877,117878,118568,292195,19721,118570
43770,1,4675,2947,118212,118213,118700,117905,264849,290919,117908
43771,1,17249,4936,117961,118343,120126,123615,133686,118424,123617
43772,1,41296,3883,117961,118343,119987,118536,132799,308574,118539
43773,0,27122,19857,117929,117940,117941,117885,117913,117887,117888
43774,1,7543,7079,117961,118343,118514,118685,120316,308574,118687
43775,1,79299,15627,117961,119256,119257,280788,280788,292795,119082
43776,1,19663,1898,117961,118225,131159,120097,131160,270488,120099
43777,1,39331,8520,117961,118386,119954,118054,124424,117887,118055
43778,1,78766,50570,118079,118080,117878,117879,118177,19721,117880
43779,1,74127,17598,117961,118300,118631,307024,132719,118331,118332
43780,1,42233,91868,117961,118343,123454,118321,117906,290919,118322
43781,1,8708,11520,118084,118085,117920,179731,145066,117887,117973
43782,1,34483,19717,117961,117962,118352,117905,240983,290919,117908
43783,1,6977,50040,117961,118327,118391,118321,117906,290919,118322
43784,1,25993,17261,117961,118343,118833,118834,127160,118424,118836
43785,1,20364,13441,117961,118225,122870,124886,128018,118643,124888
43786,1,79121,52426,118887,118888,142493,118912,173879,118424,118914
43787,1,37942,50580,118181,118182,117941,117885,117886,117887,117888
43788,1,25192,16756,119062,130600,139677,117905,290919,290919,117908
43789,1,79092,16098,117961,118327,120171,120647,240979,118398,120649
43790,1,6977,7586,117961,118225,118403,117905,117906,290919,117908
43791,0,78563,18011,117961,117969,118560,118674,131356,19793,118676
43792,1,80510,52417,117961,117962,118791,118396,300044,118398,118399
43793,1,39333,15504,117961,118386,123656,118321,117906,290919,118322
43794,1,80778,52417,117961,117962,118791,118396,300044,118398,118399
43795,1,79422,73833,118315,118463,119214,118784,150358,290919,118786
43796,1,15368,29134,117961,118300,121977,117905,117906,290919,117908
43797,1,23194,311355,117961,118343,118292,118912,309291,118424,118914
43798,1,17308,53081,117961,118343,119598,119433,133686,118424,119435
43799,1,20299,64387,117929,117930,117912,117879,117886,19721,117880
43800,1,32270,17227,117961,118343,118979,120006,255097,118424,120008
43801,1,34542,54308,126974,126975,118518,118043,118756,270488,118046
43802,1,75834,193,117961,118413,121639,118321,117906,290919,118322
43803,1,39262,93627,91261,118026,119507,117905,117906,290919,117908
43804,1,20351,7991,117961,118327,274241,135740,147904,119772,135742
43805,1,18418,4026,117961,118300,118301,118834,127729,118424,118836
43806,1,4675,7547,117961,118327,118933,118784,130086,290919,118786
43807,1,28294,15404,117961,118343,118395,123067,269406,118398,123068
43808,1,23181,20440,117890,117891,117878,118568,292195,19721,118570
43809,1,20294,60181,117916,118011,117884,117885,117913,117887,117888
43810,1,28340,56329,118212,118580,117895,117896,117897,117887,117898
43811,1,80203,1325,117961,117962,118910,117905,240983,290919,117908
43812,1,80817,55556,127044,127045,118821,307024,306404,118331,118332
43813,1,35498,3745,117961,118300,118360,124435,118362,118363,124436
43814,1,25241,16243,117961,118327,118933,118685,310608,308574,118687
43815,1,2925,2930,117961,118343,118700,120690,136365,290919,120692
43816,1,80195,16986,118212,118213,123201,118784,118785,290919,118786
43817,1,3130,23280,117961,117969,6725,126264,251186,6725,126266
43818,1,75078,17290,91261,118026,118317,117905,117906,290919,117908
43819,1,80199,7253,117961,118225,118403,117905,117906,290919,117908
43820,1,41470,53130,117935,117936,117878,118568,173062,19721,118570
43821,1,15720,15824,117961,118225,120323,119093,120324,119095,119096
43822,1,33249,15888,118595,118596,81476,120344,233010,118424,120346
43823,0,25993,58692,117926,118124,117941,117879,117886,19721,117880
43824,1,45874,6979,117961,117962,119223,127723,305057,118643,127725
43825,1,5676,1945,118595,118596,118450,121372,125738,119184,121374
43826,1,89684,4549,117961,118225,120050,118321,117906,290919,118322
43827,1,79299,15417,117961,119256,119257,126684,130913,292795,126685
43828,1,38468,56329,118212,118580,117895,117896,117897,117887,117898
43829,1,35708,770,117961,118300,118437,118451,130134,118453,118454
43830,1,27122,54303,117961,118327,118492,119949,125738,290919,119951
43831,1,79092,13441,117961,118225,122870,125793,128018,118643,125795
43832,1,90379,7369,117961,118386,118896,118259,117906,290919,118261
43833,1,25993,4145,117961,118300,120026,307024,303717,118331,118332
43834,1,43108,2598,118169,118170,117945,117946,169286,292795,117948
43835,1,79092,21303,117961,118300,119890,307024,152866,118331,118332
43836,1,73110,57740,117902,117903,120171,118863,213720,118398,118865
43837,0,37672,49534,118126,118237,119076,121246,231776,118131,121248
43838,1,25231,1652,117961,118327,118507,179731,169009,117887,117973
43839,1,41298,3883,117961,118343,119987,118784,118785,290919,118786
43840,1,75532,49577,117961,118327,118933,118321,153318,290919,118322
43841,0,87821,3032,118212,118213,123201,117905,125206,290919,117908
43842,1,37464,16810,117961,118327,118320,122060,122060,290919,122062
43843,1,23499,5396,117961,118343,119993,118321,117906,290919,118322
43844,1,80900,15568,117961,118446,124170,118890,311441,118398,118892
43845,1,20281,55845,117916,117917,117884,117879,117886,19721,117880
43846,1,43877,118151,118079,118080,117878,117879,118177,19721,117880
43847,1,16213,221,117961,118413,120370,118321,118448,290919,118322
43848,1,17249,13828,117961,118300,121977,120647,311441,118398,120649
43849,0,42085,52140,118887,118888,124656,118980,236007,118295,118982
43850,1,20293,11991,118090,118091,117912,117885,117913,117887,117888
43851,1,20364,7520,117961,118343,124725,118321,240983,290919,118322
43852,1,18418,25629,117961,118343,120291,120006,129545,118424,120008
43853,1,4675,3883,117961,118343,119987,118536,132799,308574,118539
43854,0,25993,310793,120342,120343,119076,118834,124426,118424,118836
43855,1,19989,5080,117961,118300,118395,118890,125128,118398,118892
43856,1,78106,21330,117916,117917,117884,118568,138897,19721,118570
43857,1,80724,17214,117961,118225,120535,123067,169986,118398,123068
43858,1,36646,27871,117978,117979,117884,118568,138897,19721,118570
43859,1,16018,7491,117961,118300,119181,118784,118785,290919,118786
43860,1,75078,75709,118315,118463,118522,117905,117906,290919,117908
43861,1,18072,46616,118256,118257,117945,280788,130913,292795,119082
43862,1,36050,3967,117961,118052,118706,118321,117906,290919,118322
43863,1,4675,4500,117961,118052,118881,118321,117906,290919,118322
43864,1,972,4729,117961,118300,118301,118054,118443,117887,118055
43865,1,15714,18080,117961,119256,119257,117946,118806,292795,117948
43866,1,29304,11830,117975,117976,118810,122952,305581,19793,122954
43867,1,20364,124899,117961,118327,120171,118863,149216,118398,118865
43868,1,75078,18211,117961,118386,119214,118259,120721,290919,118261
43869,1,30881,1852,118200,118201,117920,118568,147915,19721,118570
43870,0,25328,7393,117902,117903,134257,117905,118036,290919,117908
43871,1,17308,5177,117961,118386,125016,128764,217580,118612,128765
43872,1,35451,16850,117961,118225,122298,120591,127477,119095,120593
43873,1,3661,2049,117887,124157,118378,119192,159717,119184,119194
43874,0,28149,3608,117961,118052,120671,120418,232183,249618,120419
43875,1,34536,25,117961,117962,122224,118321,117906,290919,118322
43876,0,28294,52127,118212,118213,120356,123045,277693,120518,123047
43877,1,43494,2781,117961,118300,118783,118451,130134,118453,118454
43878,1,3853,61062,117961,118446,120368,119849,303111,118638,119851
43879,1,25098,2049,117887,124157,118378,119192,159717,119184,119194
43880,1,17308,139593,117961,118225,120323,119782,238219,119784,119785
43881,1,79092,49598,117961,118327,119995,118641,306399,118643,118644
43882,1,27178,7370,117961,118413,118481,127782,230830,290919,127783
43883,1,3003,19642,117961,118413,118481,118784,117906,290919,118786
43884,1,6977,22487,117961,117969,118970,120647,311441,118398,120649
43885,1,75052,18213,117961,118386,125016,118451,126309,118453,118454
43886,1,43536,32242,117961,118327,121979,120690,120691,290919,120692
43887,1,3853,51773,117961,118446,118684,118321,117906,290919,118322
43888,1,41385,6454,117961,118343,118856,117905,172635,290919,117908
43889,1,35068,47104,117890,117891,117878,117879,117879,19721,117880
43890,1,40997,5456,117961,118225,118403,118321,118448,290919,118322
43891,1,31044,2610,117961,118327,121979,118321,117906,290919,118322
43892,1,17308,18454,117961,118343,119598,125171,257115,118424,125173
43893,1,79168,23390,118602,118603,117941,117885,118097,117887,117888
43894,0,35068,19834,117961,118300,119195,118777,308574,308574,118779
43895,1,1020,6982,117961,118300,118360,117905,172635,290919,117908
43896,1,72024,8715,117961,118052,119986,117905,117906,290919,117908
43897,1,42093,75926,117961,118343,6104,118054,168337,117887,118055
43898,1,38707,9959,118742,118743,117920,117885,117886,117887,117888
43899,1,278393,136171,118725,118726,118631,124419,117897,118424,124421
43900,0,73815,18438,119170,119171,128516,122129,140399,121916,122131
43901,1,79092,7285,117961,118225,118403,119849,310589,118638,119851
43902,1,15007,17514,117961,118343,121747,118321,117906,290919,118322
43903,1,79299,51740,118752,119070,119121,280788,130913,292795,119082
43904,1,91704,7554,117961,118300,121176,118784,117906,290919,118786
43905,1,43219,19986,117961,118225,118403,118958,136187,118960,118961
43906,1,16191,34479,117887,118178,118320,118321,117906,290919,118322
43907,1,43714,2014,117961,117962,117904,127782,160080,290919,127783
43908,0,23972,139593,117902,118041,119781,130479,179826,119784,130481
43909,1,6977,49353,117961,117962,118910,118321,117906,290919,118322
43910,1,18418,43994,117961,117962,118791,307024,306404,118331,118332
43911,1,43002,7519,91261,118026,118202,118784,124402,290919,118786
43912,1,684,96560,117961,118327,4674,118747,130134,118453,118749
43913,1,75834,17227,117961,118343,123476,118980,301534,118295,118982
43914,0,1020,1930,122880,122974,122870,120097,281292,270488,120099
43915,1,20364,49425,117961,118343,119598,118834,133686,118424,118836
43916,1,16631,4588,117961,118225,118403,117905,117906,290919,117908
43917,1,32642,18096,118256,118257,118623,118995,286106,292795,118997
43918,1,4675,7252,117961,117962,118352,117905,117906,290919,117908
43919,1,37942,11439,117935,117936,117878,117879,117879,19721,117880
43920,1,25274,4375,117961,118343,128113,118826,257115,118424,118828
43921,0,35793,1350,117961,118052,120096,118321,117906,290919,118322
43922,1,34628,16569,117961,118327,120559,120560,304465,118643,120562
43923,1,80538,5323,117961,118343,119598,307024,132719,118331,118332
43924,1,6977,14638,117961,118052,118992,118784,117906,290919,118786
43925,1,81350,4145,117961,118300,120026,307024,303717,118331,118332
43926,1,40867,7910,117961,118052,121949,118054,118054,117887,118055
43927,1,1020,4084,118990,118991,118992,118321,117906,290919,118322
43928,1,34748,46118,117961,118327,120171,118054,120716,117887,118055
43929,1,81350,5323,117961,118343,119598,118459,255097,249618,118461
43930,1,31441,4727,117961,118300,125872,118530,278014,118131,118532
43931,0,19723,118151,118079,118080,117878,120990,127602,118398,120992
43932,0,3264,15887,117961,118052,120356,126516,126517,118612,126518
43933,1,43164,3270,117961,118225,119781,120097,123784,270488,120099
43934,1,31009,4478,117961,118386,118692,117905,117906,290919,117908
43935,1,34005,46526,117961,118300,119984,118396,269406,118398,118399
43936,1,28294,16671,117961,118052,118706,118523,310608,118331,118525
43937,1,39264,15510,118169,118170,118171,259173,146424,292795,118943
43938,1,74883,101834,119134,119135,118042,118207,200069,270488,118209
43939,1,34628,46254,117961,118327,126310,124886,123881,118643,124888
43940,1,74995,3966,117961,118343,122012,117905,240983,290919,117908
43941,1,45990,46645,119280,119281,118623,117946,119722,292795,117948
43942,1,18913,3858,117929,117930,119569,118568,122535,19721,118570
43943,1,25993,7122,117961,118225,118403,118278,117906,290919,118279
43944,1,43323,70062,117961,118386,118746,117905,240983,290919,117908
43945,1,15915,46104,117961,118327,120559,120560,304465,118643,120562
43946,1,920,1398,117961,118300,120722,118321,117906,290919,118322
43947,1,25677,14638,117961,118052,118821,117905,240983,290919,117908
43948,1,20294,79474,117916,118150,117920,120132,154083,120134,120135
43949,1,6977,16735,117961,118300,118783,118321,117906,290919,118322
43950,1,34213,5396,117961,118343,119993,117905,117906,290919,117908
43951,1,43714,7411,117961,118386,118746,118451,152307,118453,118454
43952,1,39177,7459,5110,117954,122672,125751,135104,118870,125753
43953,1,76860,81619,118990,118991,118992,117905,120828,290919,117908
43954,0,73561,2594,117961,118300,120410,128230,302830,4673,128231
43955,1,917,14857,117961,118300,121176,118685,120316,308574,118687
43956,1,77300,2598,118169,118170,117945,117946,175307,292795,117948
43957,1,18418,15390,117961,118300,118301,120344,311360,118424,120346
43958,1,3264,48938,118169,118170,118042,118043,297838,270488,118046
43959,1,27082,2291,117961,118225,120663,122297,120664,118331,118899
43960,1,45481,4287,117961,118343,118833,118912,278748,118424,118914
43961,1,78079,1838,117961,118386,118896,119849,244844,118638,119851
43962,1,44909,4743,119062,130600,120663,117905,117906,290919,117908
43963,1,4675,8026,117961,118386,123656,119962,147416,118205,119964
43964,1,22680,18238,117961,118446,118684,117905,117906,290919,117908
43965,1,78877,19717,117961,117962,118352,118321,240983,290919,118322
43966,1,3853,4642,117961,118225,120551,118685,279443,308574,118687
43967,1,32270,4945,117961,118300,118360,118129,122064,118131,118132
43968,1,4675,53303,117961,118300,121951,119743,130169,3130,119745
43969,1,75834,16973,117961,118300,124942,118747,126309,118453,118749
43970,1,79285,22855,117961,118300,118360,119849,310589,118638,119851
43971,1,23921,55805,117961,118343,118856,118784,121926,290919,118786
43972,1,22947,1249,117961,117962,118910,117905,240983,290919,117908
43973,1,74883,23340,117961,118225,125919,119997,278014,118131,119998
43974,1,20897,27036,117961,118327,20807,119786,133691,119788,119789
43975,1,17308,3136,117961,118343,118856,118451,130134,118453,118454
43976,1,4675,3838,117961,118225,119924,118321,118448,290919,118322
43977,1,25993,6235,117961,118343,118437,119949,127527,290919,119951
43978,0,33146,4743,119062,130600,120663,117905,117906,290919,117908
43979,1,5389,7586,117961,118225,118403,118451,130134,118453,118454
43980,1,79092,3053,117961,118225,120663,124886,132017,118643,124888
43981,1,20351,2104,117961,118300,118066,118636,130218,118638,118639
43982,1,2342,25547,117961,118327,118378,120618,304465,118643,120619
43983,1,33411,69225,117961,118052,118821,118321,117906,290919,118322
43984,1,3130,3152,117961,118386,123072,122860,127673,3130,122862
43985,1,13878,17487,117890,117891,117878,117879,117879,19721,117880
43986,1,79299,15570,117961,118343,117945,119849,129519,118638,119851
43987,1,18072,51746,118752,118753,117945,280788,280788,292795,119082
43988,1,74106,23309,117961,118327,123757,126820,153838,118638,126822
43989,0,34950,55640,118752,119070,118754,118274,118806,292795,118276
43990,1,972,2582,117961,118343,121710,307024,133833,118331,118332
43991,1,74883,3313,118752,119070,118042,118043,151099,270488,118046
43992,1,44812,1311,117961,117962,117904,128230,302830,4673,128231
43993,0,39883,55163,118752,118753,119121,118274,118806,292795,118276
43994,0,17308,3486,118752,119070,119781,118563,171750,270488,118565
43995,1,17278,5015,117961,118300,118395,118890,311441,118398,118892
43996,1,81238,7525,117961,118225,120551,117905,117906,290919,117908
43997,1,35988,88656,117961,118300,19772,122022,208489,119221,122024
43998,1,43379,4519,117961,118300,118783,117905,117906,290919,117908
43999,1,34536,3843,117961,118413,120370,118784,237727,290919,118786
44000,1,20701,13874,117961,118446,120368,118685,122058,308574,118687
44001,1,74757,5196,117961,118052,121949,118207,127292,270488,118209
44002,1,35190,51127,117961,118446,120368,117905,117906,290919,117908
44003,1,4675,3120,117961,118300,120312,120313,120314,118424,120315
44004,1,5349,19645,117961,118413,118481,117905,240983,290919,117908
44005,1,43877,56591,118079,118080,117878,117879,127126,19721,117880
44006,1,33230,54618,117961,118052,118992,118784,118785,290919,118786
44007,1,1020,7284,91261,118026,122938,118321,117906,290919,118322
44008,1,2997,1398,117961,118300,118437,117905,117906,290919,117908
44009,1,74629,2355,117961,117962,118501,120702,308462,118504,120704
44010,1,16018,7579,117961,118300,119181,118784,117906,290919,118786
44011,1,73134,16602,117961,118327,118341,119849,249884,118638,119851
44012,1,41314,18080,117961,119256,120943,118995,118806,292795,118997
44013,1,16512,311054,117961,118343,118856,118259,125889,290919,118261
44014,1,20897,17993,117961,117969,122114,118811,268622,19793,118813
44015,1,20364,17251,117961,118300,121108,120344,202649,118424,120346
44016,1,37807,51095,117926,118124,118344,118054,130424,117887,118055
44017,1,28149,71171,117961,118386,123844,117905,117906,290919,117908
44018,1,78625,656,118090,118091,117912,117879,117886,19721,117880
44019,1,1581,1728,117961,118327,118507,121527,128634,118398,121529
44020,1,4675,5657,125714,125715,121176,118321,117906,290919,118322
44021,1,4675,7648,117961,118300,119181,118321,240983,290919,118322
44022,1,78372,55805,117961,118343,118856,118685,122058,308574,118687
44023,1,75834,5360,117961,118446,122550,118685,120316,308574,118687
44024,1,6977,2649,117961,118413,120526,118321,118448,290919,118322
44025,1,19723,2144,118582,120216,117878,119192,135350,119184,119194
44026,1,18418,5234,117961,118343,118660,119433,300136,118424,119435
44027,0,39939,70056,117961,118225,118403,118777,131444,308574,118779
44028,0,21718,17561,91261,118026,118202,118278,118260,290919,118279
44029,1,4675,2982,117961,118343,118700,118451,130134,118453,118454
44030,0,75078,38787,119691,119692,118635,120903,310608,119695,120904
44031,1,38725,59495,117916,117917,117941,117879,117886,19721,117880
44032,1,26436,14708,117993,117994,117895,117896,117913,117887,117898
44033,1,34025,46462,118290,118291,119837,118422,120065,118424,118425
44034,1,35451,16855,117961,118225,120041,119093,120042,119095,119096
44035,0,1020,21009,117961,118343,149210,120097,174445,270488,120099
44036,1,3853,4488,117961,118413,126229,118278,118260,290919,118279
44037,1,37807,33795,117926,118124,117884,117885,117913,117887,117888
44038,1,51987,2411,117902,117903,117904,118028,118368,117887,118030
44039,1,18418,5396,117961,118343,119993,120773,118959,118960,120774
44040,1,44255,15779,117961,118300,19772,118321,117906,290919,118322
44041,1,34591,117445,119062,119091,118535,117905,117906,290919,117908
44042,1,4675,20382,117961,118300,124942,118784,117906,290919,118786
44043,1,27785,5115,117961,118300,118631,119928,219829,118331,119929
44044,1,153,169,117961,118413,121639,118321,117906,290919,118322
44045,1,20299,31857,117929,117930,117920,117885,117913,117887,117888
44046,1,80673,17460,117961,118052,118867,307024,311622,118331,118332
44047,0,42085,50596,117926,118124,117941,117879,117886,19721,117880
44048,1,15342,4468,117961,118413,119968,118784,118785,290919,118786
44049,1,18913,60825,117980,118076,117941,117885,117913,117887,117888
44050,1,3853,24021,117961,118225,129617,118523,310608,118331,118525
44051,1,79543,20946,118315,118463,118522,126746,279443,118467,126748
44052,1,39262,205,117961,118386,118746,117905,117906,290919,117908
44053,1,38751,121925,117961,118327,118933,118321,117906,290919,118322
44054,1,31441,4933,117961,118300,118458,120006,311622,118424,120008
44055,1,6977,4004,117961,118343,118856,118451,230830,118453,118454
44056,0,78919,50134,119301,119302,119303,117905,117906,290919,117908
44057,1,36463,4361,118573,118574,118623,118995,129731,292795,118997
44058,1,17183,820,117961,118300,123719,118777,279443,308574,118779
44059,1,1105,4378,117961,118327,118507,118054,120238,117887,118055
44060,1,23086,56744,117961,118386,118635,118777,308574,308574,118779
44061,1,4675,42230,117961,118327,118744,118321,117906,290919,118322
44062,1,23980,120822,119596,119597,120823,120647,311441,118398,120649
44063,1,27755,79403,117983,117984,117878,117899,119057,19721,117900
44064,1,76563,17550,117961,118446,118684,117905,117906,290919,117908
44065,1,25993,5604,117961,118343,119598,118958,159709,118960,118961
44066,1,39333,5177,117961,118386,125016,118685,132054,308574,118687
44067,1,26913,2286,117902,117903,120551,118958,118959,118960,118961
44068,1,4675,2017,117961,118327,121645,124886,147144,118643,124888
44069,1,25988,2318,117961,118327,118933,118321,147058,290919,118322
44070,1,74302,53241,117983,117984,117878,117879,117897,19721,117880
44071,1,34924,1011,117961,118225,119924,118784,121873,290919,118786
44072,0,87843,4566,119062,119091,118992,118028,168365,117887,118030
44073,1,43646,50967,118990,118991,118992,118259,118260,290919,118261
44074,1,33642,28519,121518,121519,117895,118568,212837,19721,118570
44075,1,32270,8784,117961,118300,119890,118834,150799,118424,118836
44076,0,838,81744,117902,117903,118783,118451,130134,118453,118454
44077,1,81350,5156,118290,118291,119890,118293,118294,118295,118296
44078,1,91017,18220,117961,118052,118867,118321,117906,290919,118322
44079,1,73228,851,117961,117962,122215,118685,279443,308574,118687
44080,1,29304,29649,117975,117976,117912,117885,117913,117887,117888
44081,0,8708,15602,118582,118583,118921,118890,311441,118398,118892
44082,1,79092,6114,117961,118343,6104,118259,118260,290919,118261
44083,1,72331,6285,117961,118300,132427,118321,117906,290919,118322
44084,1,13878,65711,118003,118004,117878,117879,117879,19721,117880
44085,1,15023,4004,117961,118343,118856,117905,117906,290919,117908
44086,1,33249,4929,117961,118300,118825,118826,226343,118424,118828
44087,1,3853,3258,117961,118446,16232,119351,257510,3130,119353
44088,1,33989,49388,118887,118888,118631,118728,301534,118295,118730
44089,1,41758,70692,118315,118316,118202,117905,240983,290919,117908
44090,1,17308,5701,117961,118052,118821,118636,310589,118638,118639
44091,1,20349,8686,117961,118327,119830,118321,117906,290919,118322
44092,1,75324,3313,118752,119070,118042,118043,129174,270488,118046
44093,1,36050,17640,117961,118052,118706,118278,118707,290919,118279
44094,1,20271,79474,117916,118150,118599,179731,164223,117887,117973
44095,1,38392,21000,117929,117930,119569,179731,119425,117887,117973
44096,1,25744,994,117961,118300,120312,120516,123107,120518,120519
44097,1,4675,7084,117961,118386,121961,118777,279443,308574,118779
44098,1,1020,4566,119062,130600,118992,117905,117906,290919,117908
44099,1,80939,17184,117961,118343,118395,118890,311441,118398,118892
44100,1,75717,2270,117961,118413,118631,123737,127475,118960,123738
44101,1,77178,25618,117961,118327,118320,118523,310608,118331,118525
44102,1,93616,86299,117961,118327,120383,117905,240983,290919,117908
44103,1,1115,8242,117961,117962,119223,118841,306399,118643,118843
44104,1,18418,15967,117961,118300,124942,117905,117906,290919,117908
44105,1,38124,11529,117929,117940,117941,117885,117913,117887,117888
44106,1,89172,1325,117961,117962,118910,117905,240983,290919,117908
44107,1,37089,771,117961,118300,120722,118784,213944,290919,118786
44108,1,25993,17789,117961,118052,119986,118321,117906,290919,118322
44109,0,15064,57539,122532,122533,118623,117946,128050,292795,117948
44110,0,29058,131441,117961,118343,119598,119433,133686,118424,119435
44111,1,81524,55274,91261,118026,118027,273308,120072,249618,118232
44112,1,73510,310758,118169,118170,119136,118043,121371,270488,118046
44113,0,20364,51096,119596,119597,124266,118728,272276,118295,118730
44114,1,19312,20504,118219,118220,118008,117885,117886,117887,117888
44115,1,78438,3753,117961,118300,118360,118054,118054,117887,118055
44116,1,25993,7434,117961,118300,118514,118259,287351,290919,118261
44117,1,45014,16850,117961,118225,122298,119093,162960,119095,119096
44118,1,3853,88570,117961,118413,120370,118321,117906,290919,118322
44119,1,33642,19702,118269,118270,117878,118568,118568,19721,118570
44120,1,33248,59765,117961,118386,118317,118523,294485,118331,118525
44121,1,44874,4199,117961,118225,118403,118321,117906,290919,118322
44122,0,75834,3287,118752,119070,118042,118043,118043,270488,118046
44123,1,6977,17514,117961,118343,121747,117905,240983,290919,117908
44124,0,27416,4511,117961,118300,119181,118321,240983,290919,118322
44125,1,42031,13851,117961,118386,118522,307024,306404,118331,118332
44126,1,39264,20242,119280,119281,117945,118995,136748,292795,118997
44127,0,25314,4105,117961,118225,118616,118054,118054,117887,118055
44128,1,86323,13860,118290,118291,118409,307024,271351,118331,118332
44129,1,72024,15516,117961,118052,120304,118054,118054,117887,118055
44130,0,15668,131053,117961,118327,118507,118054,124356,117887,118055
44131,1,34902,15015,117961,118413,122007,118784,118785,290919,118786
44132,1,33148,124316,118887,118888,118889,118863,307233,118398,118865
44133,1,73197,79105,119062,119063,124211,120516,123107,120518,120519
44134,1,17308,64710,117961,118446,121667,118777,279443,308574,118779
44135,1,79299,86857,117902,118041,118556,118995,118806,292795,118997
44136,1,27348,52736,119596,119597,118911,120789,171744,118424,120791
44137,0,917,15012,118212,118213,123201,117905,123202,290919,117908
44138,1,974,7578,117961,118343,120722,118321,118448,290919,118322
44139,1,1020,14842,138798,138799,120539,117905,117906,290919,117908
44140,1,80806,3648,117961,118300,118631,118834,309123,118424,118836
44141,1,79602,3152,117961,118386,121961,119351,126359,3130,119353
44142,1,77213,15918,117961,118327,118320,118784,160991,290919,118786
44143,1,73219,4639,117961,118343,118856,118278,125889,290919,118279
44144,1,3264,17414,118752,119070,118042,118563,118563,270488,118565
44145,1,23181,51104,117876,117877,117878,179731,118157,117887,117973
44146,1,30570,3197,117961,118386,120361,118321,117906,290919,118322
44147,1,73144,49425,117961,118343,119598,119433,133686,118424,119435
44148,1,4675,70169,117961,118386,118635,131997,131998,131999,132000
44149,0,70302,1383,121005,121006,118575,122129,164523,121916,122131
44150,1,31983,18307,118106,118107,118810,119323,129197,19793,119325
44151,1,78591,13912,117935,117936,117878,117885,117913,117887,117888
44152,1,79092,2395,117961,118300,123055,118834,127160,118424,118836
44153,1,74768,215806,118315,118316,123656,118321,290919,290919,118322
44154,1,43876,269276,118079,118080,117878,117879,118177,19721,117880
44155,1,15716,15443,119280,119281,117945,280788,130913,292795,119082
44156,1,80210,15608,117961,118343,123175,118396,269406,118398,118399
